episode_number,title,pubdate_short,primary_start_year,primary_end_year,year_label,primary_region,era_bucket,themes,key_figures,is_series,series_key,part_number,is_strongly_1800_1934,confidence,reasoning,duration,audio_url,spotify_search_url,guid
624,624. Jack The Ripper: History’s Darkest Mystery (Part 1),2025-12-08,1888,1889,1888 – 1889,Britain,Long 19th Century,Crime & Mystery; Sex & Scandal; Culture & Arts,Jack the Ripper,true,Jack The Ripper,1,true,high,"The description refers to Jack the Ripper’s “first victim,” his “grisly reign of terror,” and the anxieties of “Victorian London,” anchoring the episode in the 1888–1889 Whitechapel murders. It is explicitly marked “(Part 1).",3848,https://pdst.fm/e/traffic.megaphone.fm/GLT7829555893.mp3?updated=1764858656,https://open.spotify.com/search/The%20Rest%20Is%20History%20624.%20Jack%20The%20Ripper%3A%20History%E2%80%99s%20Darkest%20Mystery%20%28Part%201%29,137424c0-d111-11f0-bdac-c75a04e39c39
,"The Beatles: The British Invasion, with Conan O’Brien (Part 2)",2025-12-10,1966,1970,1966 – 1970,Britain,Postwar,Music; Culture & Arts; Biography,John Lennon; Brian Epstein,true,The Beatles,2,false,high,"The description explicitly focuses on the Beatles’ “final years,” including the 1966 “more popular than Jesus” interview, Brian Epstein’s death, rooftop gigs, and the band’s eventual breakup in 1970. These events place the main focus in the late 1960s, centered on Britain’s Beatles phenomenon.",3322,https://pdst.fm/e/traffic.megaphone.fm/GLT4240205398.mp3?updated=1765280297,https://open.spotify.com/search/The%20Rest%20Is%20History%20The%20Beatles%3A%20The%20British%20Invasion%2C%20with%20Conan%20O%E2%80%99Brien%20%28Part%202%29,bd071b8a-d4e7-11f0-85f5-5f8cc0f18338
625,625. Jack The Ripper: Horror in Whitechapel (Part 2),2025-12-11,1888,1888,1888,Britain,Long 19th Century,Crime & Mystery; Biography,Jack the Ripper,true,Jack The Ripper,2,true,high,"The description places the episode in “Victorian London” and focuses on Jack the Ripper’s murders and the police investigation, which refers to the Whitechapel killings of 1888.",3992,https://pdst.fm/e/traffic.megaphone.fm/GLT2555108111.mp3?updated=1784107685,https://open.spotify.com/search/The%20Rest%20Is%20History%20625.%20Jack%20The%20Ripper%3A%20Horror%20in%20Whitechapel%20%28Part%202%29,b2a38640-d4e9-11f0-a94c-1f84691b3f84
626,626. Jack The Ripper: The Killer Strikes Again (Part 3),2025-12-15,1888,1888,1888,Britain,Long 19th Century,Crime & Mystery; Sex & Scandal,Jack the Ripper,true,Jack The Ripper,3,true,medium,"The episode is explicitly about Jack the Ripper's killing spree, including murders, police clues, and attempts to reveal his identity. The 1888 dating is strongly associated with the Ripper murders, though the description itself does not state the year directly.",3549,https://pdst.fm/e/traffic.megaphone.fm/GLT7980605076.mp3?updated=1784107604,https://open.spotify.com/search/The%20Rest%20Is%20History%20626.%20Jack%20The%20Ripper%3A%20The%20Killer%20Strikes%20Again%20%28Part%203%29,18b45630-d4ea-11f0-85bc-f7afe1e4ca0c
627,627. Jack The Ripper: From Hell (Part 4),2025-12-18,1888,1888,1888,Britain,Long 19th Century,Crime & Mystery; Sex & Scandal; Culture & Arts,Jack the Ripper; Mary Jane Kelly,true,Jack The Ripper,4,true,high,"The description explicitly places the episode in “Victorian London” and focuses on Jack the Ripper’s final murder, the killing of Mary-Jane Kelly, and the resulting impact on England’s cultural climate and treatment of women. The final murder occurred in 1888.",4208,https://pdst.fm/e/traffic.megaphone.fm/GLT6270048402.mp3?updated=1765988289,https://open.spotify.com/search/The%20Rest%20Is%20History%20627.%20Jack%20The%20Ripper%3A%20From%20Hell%20%28Part%204%29,085ea67e-db60-11f0-bbd8-efe9f9e2c27c
628,628. Jack The Ripper: The Killer Unmasked (Part 5),2025-12-22,1888,1888,1888,Britain,Long 19th Century,Crime & Mystery; Sex & Scandal,Jack the Ripper,true,Jack The Ripper,5,true,medium,"The title and description focus on the Jack the Ripper murders, described as a mysterious serial killer and a 'hellish killing spree'; this case is conventionally centered in Britain in 1888. The episode is marked '(Part 5)', making it part of a series.",5753,https://pdst.fm/e/traffic.megaphone.fm/GLT3796910737.mp3?updated=1766065370,https://open.spotify.com/search/The%20Rest%20Is%20History%20628.%20Jack%20The%20Ripper%3A%20The%20Killer%20Unmasked%20%28Part%205%29,d9dc3a26-dc10-11f0-a678-d38e8cab2864
629,629. WWI: The Christmas Truce,2025-12-25,1914,1914,1914,Europe,World Wars & Interwar,War & Military; Diplomacy,,false,,,true,high,"The description explicitly dates the Christmas Truce to Christmas 1914 and identifies it as an event of the First World War, including unofficial ceasefires between German and British soldiers.",3522,https://pdst.fm/e/traffic.megaphone.fm/GLT5393732684.mp3?updated=1766065378,https://open.spotify.com/search/The%20Rest%20Is%20History%20629.%20WWI%3A%20The%20Christmas%20Truce,a3095250-dc14-11f0-bd82-cf076b9901e5
630,630. Tchaikovsky: LIVE at the Royal Albert Hall,2025-12-29,1840,1893,1840 – 1893,Russia,Long 19th Century,Music; Biography; Culture & Arts,Pyotr Ilyich Tchaikovsky,false,,,true,high,"The episode is explicitly about Tchaikovsky’s origins, inner conflicts, music, and “the life” of the Russian composer. His lifetime, 1840–1893, anchors the episode in the Long 19th Century.",4768,https://pdst.fm/e/traffic.megaphone.fm/GLT2445190309.mp3?updated=1766537673,https://open.spotify.com/search/The%20Rest%20Is%20History%20630.%20Tchaikovsky%3A%20LIVE%20at%20the%20Royal%20Albert%20Hall,d3ea5352-df47-11f0-8847-87d621467df7
631,631. Wagner: LIVE at the Royal Albert Hall,2026-01-01,1813,1883,1813 – 1883,Germany,Long 19th Century,Music; Biography; Culture & Arts; Politics & Power,Richard Wagner,false,,,true,high,"The episode is centered on Richard Wagner’s life and musical career, described through his operas, revolutionary artistry, scandal, and political ideas. Wagner lived from 1813 to 1883; the reference to Hitler and the Nazis is presented as a later influence rather than the main focus.",4380,https://pdst.fm/e/traffic.megaphone.fm/GLT7214350401.mp3?updated=1766537584,https://open.spotify.com/search/The%20Rest%20Is%20History%20631.%20Wagner%3A%20LIVE%20at%20the%20Royal%20Albert%20Hall,8fb29d42-df48-11f0-adc3-d3292755e9ef
632,632. Joan of Arc: Warrior Maid (Part 1),2026-01-05,1412,1431,1412 – 1431,France,Medieval,Biography; War & Military; Monarchy & Royalty; Religion & Church,Joan of Arc,true,Joan of Arc,1,false,medium,"The episode follows Joan of Arc from her youth through her role as a military heroine and her condemnation at the pyre, explicitly placing her in 'medieval history' and the Hundred Years’ War. The focus is her life and career in France, conventionally dated to 1412–1431.",4156,https://pdst.fm/e/traffic.megaphone.fm/GLT6592271090.mp3?updated=1767622369,https://open.spotify.com/search/The%20Rest%20Is%20History%20632.%20Joan%20of%20Arc%3A%20Warrior%20Maid%20%28Part%201%29,3b7841fe-dff3-11f0-96c2-17a068fc5348
633,633. Joan of Arc: Saviour of France (Part 2),2026-01-08,1429,1431,1429 – 1431,France,Medieval,War & Military; Monarchy & Royalty; Biography,Joan of Arc; Charles VI,true,Joan of Arc,2,false,high,"The description explicitly anchors the episode in April 1429, when Joan of Arc rode to war, and focuses on her campaign against the English during the Hundred Years' War. The episode is titled “Joan of Arc: Saviour of France (Part 2),” supporting a central focus on Joan’s military story around 1429–1431.",3359,https://pdst.fm/e/traffic.megaphone.fm/GLT5406937184.mp3?updated=1767891416,https://open.spotify.com/search/The%20Rest%20Is%20History%20633.%20Joan%20of%20Arc%3A%20Saviour%20of%20France%20%28Part%202%29,2af6e02e-ebd3-11f0-a393-7fce378acf29
634,634. Joan of Arc: Heroine in Chains (Part 3),2026-01-12,1429,1431,1429 – 1431,France,Medieval,War & Military; Monarchy & Royalty; Biography; Religion & Church,Joan of Arc; Charles VII,true,Joan of Arc,3,false,high,"The description focuses on Joan of Arc helping Charles VII fight to Reims for his coronation, her battles against England, and her capture and trial. These events primarily date to 1429–1431, during the late medieval phase of the Hundred Years' War.",3791,https://pdst.fm/e/traffic.megaphone.fm/GLT6235222836.mp3?updated=1768217618,https://open.spotify.com/search/The%20Rest%20Is%20History%20634.%20Joan%20of%20Arc%3A%20Heroine%20in%20Chains%20%28Part%203%29,7f9a8216-ec69-11f0-9f0b-270fc57adccf
635,635. Joan of Arc: For Fear of the Flames (Part 4),2026-01-15,1431,1431,1431,France,Medieval,Biography; Religion & Church; Politics & Power,Joan of Arc,true,Joan of Arc,4,false,high,"The description focuses on Joan of Arc’s imprisonment, trial, charges, and possible confession before her execution, placing the episode in the final events of her life in 1431.",3750,https://pdst.fm/e/traffic.megaphone.fm/GLT8113477235.mp3?updated=1768476106,https://open.spotify.com/search/The%20Rest%20Is%20History%20635.%20Joan%20of%20Arc%3A%20For%20Fear%20of%20the%20Flames%20%28Part%204%29,31ea63b8-f12f-11f0-984a-db3475069096
636,636. Revolution in Iran: Fall of the Shah  (Part 1),2026-01-19,1953,1979,1953 – 1979,Middle East,Postwar,Revolution; Politics & Power; Monarchy & Royalty; Biography,Mohammad Reza Pahlavi; Jimmy Carter; Ruhollah Khomeini,true,Revolution in Iran,1,false,high,"The episode is explicitly about the Iranian Revolution of 1979 and the fall of the Shah, while its discussion of the events that set the revolution in motion and the relationship between Carter and Shah Mohammad Reza Pahlavi supports a broader focus from the mid-20th century through 1979.",4654,https://pdst.fm/e/traffic.megaphone.fm/GLT5083873634.mp3?updated=1768557306,https://open.spotify.com/search/The%20Rest%20Is%20History%20636.%20Revolution%20in%20Iran%3A%20Fall%20of%20the%20Shah%20%20%28Part%201%29,9b9e4f5c-f18b-11f0-a21e-f3eea83640a9
637,637.  Revolution in Iran: Rise of the Ayatollah (Part 2),2026-01-22,1978,1979,1978 – 1979,Middle East,Postwar,Revolution; Politics & Power; Monarchy & Royalty; Diplomacy,Ayatollah Khomeini; Mohammed Reza Pahlavi; Jimmy Carter,true,Revolution in Iran,2,false,high,"The description focuses on the final uprisings of the Iranian Revolution, the fall of Shah Mohammed Reza Pahlavi, and the rising power of Ayatollah Khomeini, with Jimmy Carter and America responding to events in 1978–1979.",4187,https://pdst.fm/e/traffic.megaphone.fm/GLT7243579163.mp3?updated=1769178690,https://open.spotify.com/search/The%20Rest%20Is%20History%20637.%20%20Revolution%20in%20Iran%3A%20Rise%20of%20the%20Ayatollah%20%28Part%202%29,c8a88240-f610-11f0-8414-7b114b4a7005
638,638. Revolution in Iran: The Hostage Crisis (Part 3),2026-01-26,1979,1979,1979,Middle East,Postwar,Revolution; Politics & Power; Diplomacy,,true,Revolution in Iran,3,false,high,"The description explicitly dates the storming of the American Embassy and the hostage-taking in Tehran to 4 November 1979, during the Iranian Revolution. The title identifies this as Part 3 of the Iran revolution series.",4518,https://pdst.fm/e/traffic.megaphone.fm/GLT6844236579.mp3?updated=1769165839,https://open.spotify.com/search/The%20Rest%20Is%20History%20638.%20Revolution%20in%20Iran%3A%20The%20Hostage%20Crisis%20%28Part%203%29,6df9f81e-f774-11f0-8071-fb06f90af3e6
639,639. Revolution in Iran: Death in the Desert (Part 4),2026-01-29,1979,1981,1979 – 1981,Middle East,Postwar,Revolution; Politics & Power; Diplomacy,Ayatollah Khomeini,true,Revolution in Iran,4,false,high,"The description explicitly focuses on the Iranian Revolution, the seizure of the American Embassy in Tehran, and the hostage crisis, placing the main events in 1979–1981. It also specifically names Ayatollah Khomeini.",4335,https://pdst.fm/e/traffic.megaphone.fm/GLT6288433592.mp3?updated=1769449341,https://open.spotify.com/search/The%20Rest%20Is%20History%20639.%20Revolution%20in%20Iran%3A%20Death%20in%20the%20Desert%20%28Part%204%29,ae8389a4-fab7-11f0-9ae2-2bfb6623b471
640,640. Rome’s Greatest Enemy: Carthage at the Gates (Part 1),2026-02-02,-216,-202,216 BCE – 202 BCE,Mediterranean,Ancient,War & Military; Politics & Power; Biography,Hannibal Barca,true,Rome’s Greatest Enemy,1,false,medium,"The description explicitly anchors the episode at Hannibal’s victory at the Battle of Cannae in 216 BC and describes the continuing clash between Rome and Carthage, including the beginning of Carthage’s decline. Hannibal Barca is the central named figure.",3827,https://pdst.fm/e/traffic.megaphone.fm/GLT9223169972.mp3?updated=1770030511,https://open.spotify.com/search/The%20Rest%20Is%20History%20640.%20Rome%E2%80%99s%20Greatest%20Enemy%3A%20Carthage%20at%20the%20Gates%20%28Part%201%29,1373802e-fc36-11f0-ae8f-2f0afa788c8d
641,641. Rome’s Greatest Enemy: Hannibal’s Nemesis (Part 2),2026-02-05,-215,-206,215 BCE – 206 BCE,Mediterranean,Ancient,War & Military; Politics & Power; Biography,Publius Cornelius Scipio,true,Rome’s Greatest Enemy,2,false,high,"The description explicitly places the episode in the Punic Wars and focuses on the Battle of Ibera, the depleted Roman Republic, and the rise of the young Publius Cornelius Scipio against Carthage. These events belong to the later phase of the Second Punic War, approximately 215–206 BCE.",3675,https://pdst.fm/e/traffic.megaphone.fm/GLT6811115289.mp3?updated=1770288466,https://open.spotify.com/search/The%20Rest%20Is%20History%20641.%20Rome%E2%80%99s%20Greatest%20Enemy%3A%20Hannibal%E2%80%99s%20Nemesis%20%28Part%202%29,71eb2894-01c4-11f1-8087-03c414bedfb3
642,642. Rome’s Greatest Enemy: Bloodbath in Africa (Part 3),2026-02-09,-218,-201,218 BCE – 201 BCE,Mediterranean,Ancient,War & Military; Empire & Colonialism; Biography,Publius Cornelius Scipio; Hannibal,true,Rome’s Greatest Enemy,3,false,high,"The description focuses on the Roman invasion of North Africa, the clash between Scipio and Hannibal, and the Battle of Zama, placing it in the Second Punic War (218–201 BCE).",4144,https://pdst.fm/e/traffic.megaphone.fm/GLT1285518636.mp3?updated=1770658202,https://open.spotify.com/search/The%20Rest%20Is%20History%20642.%20Rome%E2%80%99s%20Greatest%20Enemy%3A%20Bloodbath%20in%20Africa%20%28Part%203%29,971f2d56-02b2-11f1-9bf7-bfa59557947f
643,643. Rome’s Greatest Enemy: Carthage Destroyed (Part 4),2026-02-12,-149,-146,149 BCE – 146 BCE,Mediterranean,Ancient,War & Military; Empire & Colonialism; Politics & Power,,true,Rome’s Greatest Enemy,4,false,high,"The description explicitly identifies the episode as the “climactic, final phase of the Punic Wars,” focusing on Rome’s renewed assault and Carthage’s destruction, conventionally dated to the Third Punic War (149–146 BCE). Hannibal is mentioned only as part of the earlier series, so no key figures are assigned.",3615,https://pdst.fm/e/traffic.megaphone.fm/GLT7699509622.mp3?updated=1770914051,https://open.spotify.com/search/The%20Rest%20Is%20History%20643.%20Rome%E2%80%99s%20Greatest%20Enemy%3A%20Carthage%20Destroyed%20%28Part%204%29,e7be1b82-02b2-11f1-9f00-777d8cd64b2d
644,644. The Fall of the Incas: Empire of Gold (Part 1),2026-02-16,1524,1533,1524 – 1533,Latin America,Early Modern,War & Military; Empire & Colonialism; Biography; Genocide & Atrocity,Francisco Pizarro,true,The Fall of the Incas,1,false,high,"The description focuses on the Spanish conquest of the Incas, Pizarro's expedition, and the collapse of the Incan Empire; the main conquest began with Pizarro's expeditions in the 1520s and culminated in the capture of the Incan heartland in the 1530s.",4580,https://pdst.fm/e/traffic.megaphone.fm/GLT4676536558.mp3?updated=1771269723,https://open.spotify.com/search/The%20Rest%20Is%20History%20644.%20The%20Fall%20of%20the%20Incas%3A%20Empire%20of%20Gold%20%28Part%201%29,6ae8637e-02b7-11f1-b56c-db6ad6aeaf77
